date,forecast_best,product_name
2025-01-16,5469.40625,LEGO Star Wars Set
2025-01-17,5469.40625,LEGO Star Wars Set
2025-01-18,5469.40625,LEGO Star Wars Set
2025-01-19,5469.40625,LEGO Star Wars Set
2025-01-20,5469.40625,LEGO Star Wars Set
2025-01-21,5469.40576171875,LEGO Star Wars Set
2025-01-22,5469.40576171875,LEGO Star Wars Set
2025-01-23,5469.40625,LEGO Star Wars Set
2025-01-24,5469.40625,LEGO Star Wars Set
2025-01-25,5469.40625,LEGO Star Wars Set
2025-01-26,5469.40625,LEGO Star Wars Set
2024-12-30,18629.11249221682,LG 55-inch Smart TV
2024-12-31,23582.928617331378,LG 55-inch Smart TV
2025-01-01,27782.618028623085,LG 55-inch Smart TV
2025-01-02,24653.192338285597,LG 55-inch Smart TV
2025-01-03,23009.21445609348,LG 55-inch Smart TV
2025-01-04,23906.22956249339,LG 55-inch Smart TV
2025-01-05,28365.36994258559,LG 55-inch Smart TV
2025-01-06,18316.7584816827,LG 55-inch Smart TV
2025-01-07,23704.76231493069,LG 55-inch Smart TV
2025-01-08,28342.638054731397,LG 55-inch Smart TV
2025-01-09,25641.88315070397,LG 55-inch Smart TV
2025-01-10,24403.49815529655,LG 55-inch Smart TV
2025-01-11,25669.791992231098,LG 55-inch Smart TV
2025-01-12,30449.357485550634,LG 55-inch Smart TV
2025-01-13,20660.83195310091,LG 55-inch Smart TV
2025-01-14,26238.484620206393,LG 55-inch Smart TV
2025-01-15,30987.163067437876,LG 55-inch Smart TV
2025-01-16,28311.9048342676,LG 55-inch Smart TV
2025-01-17,27009.41152802454,LG 55-inch Smart TV
2025-01-18,28120.011330514528,LG 55-inch Smart TV
2025-01-19,32652.732349118385,LG 55-inch Smart TV
2025-01-20,22529.098340193366,LG 55-inch Smart TV
2025-01-21,27688.68692146962,LG 55-inch Smart TV
2025-01-22,31943.982540917124,LG 55-inch Smart TV
2025-01-23,28709.832084064095,LG 55-inch Smart TV
2025-01-24,26794.70390232038,LG 55-inch Smart TV
2025-01-25,27252.38118358709,LG 55-inch Smart TV
2025-01-26,31106.71861398787,LG 55-inch Smart TV
2025-01-27,20295.081673224573,LG 55-inch Smart TV
2025-01-28,24773.51760933017,LG 55-inch Smart TV
2024-12-28,3869.840087890625,Lay’s Classic Chips
2024-12-29,3892.723388671875,Lay’s Classic Chips
2024-12-30,3931.10595703125,Lay’s Classic Chips
2024-12-31,3973.964599609375,Lay’s Classic Chips
2025-01-01,4016.322509765625,Lay’s Classic Chips
2025-01-02,4055.78857421875,Lay’s Classic Chips
2025-01-03,4193.98388671875,Lay’s Classic Chips
2025-01-04,4194.2998046875,Lay’s Classic Chips
2025-01-05,4193.5859375,Lay’s Classic Chips
2025-01-06,4193.1474609375,Lay’s Classic Chips
2025-01-07,4192.62158203125,Lay’s Classic Chips
2025-01-08,4192.12841796875,Lay’s Classic Chips
2025-01-09,4191.76171875,Lay’s Classic Chips
2025-01-10,4191.6259765625,Lay’s Classic Chips
2025-01-11,4191.6337890625,Lay’s Classic Chips
2025-01-12,4191.6416015625,Lay’s Classic Chips
2025-01-13,4191.64697265625,Lay’s Classic Chips
2025-01-14,4191.650390625,Lay’s Classic Chips
2025-01-15,4191.65283203125,Lay’s Classic Chips
2025-01-16,4191.654296875,Lay’s Classic Chips
2025-01-17,4191.654296875,Lay’s Classic Chips
2025-01-18,4191.654296875,Lay’s Classic Chips
2025-01-19,4191.65380859375,Lay’s Classic Chips
2025-01-20,4191.65380859375,Lay’s Classic Chips
2025-01-21,4191.65380859375,Lay’s Classic Chips
2025-01-22,4191.65380859375,Lay’s Classic Chips
2025-01-23,4191.65380859375,Lay’s Classic Chips
2025-01-24,4191.65380859375,Lay’s Classic Chips
2025-01-25,4191.654296875,Lay’s Classic Chips
2025-01-26,4191.654296875,Lay’s Classic Chips
2024-12-31,8304.367209384678,Levi’s 511 Jeans
2025-01-01,10739.684311735802,Levi’s 511 Jeans
2025-01-02,27665.13305114834,Levi’s 511 Jeans
2025-01-03,6768.913712863851,Levi’s 511 Jeans
2025-01-04,18041.55981204961,Levi’s 511 Jeans
2025-01-05,9534.201584128756,Levi’s 511 Jeans
2025-01-06,6718.790850204677,Levi’s 511 Jeans
2025-01-07,8019.327981809009,Levi’s 511 Jeans
2025-01-08,10264.848535559815,Levi’s 511 Jeans
2025-01-09,27045.84942597644,Levi’s 511 Jeans
2025-01-10,6052.9900428524,Levi’s 511 Jeans
2025-01-11,17277.36681585826,Levi’s 511 Jeans
2025-01-12,8768.75116717882,Levi’s 511 Jeans
2025-01-13,5995.857061642339,Levi’s 511 Jeans
2025-01-14,7377.678570857407,Levi’s 511 Jeans
2025-01-15,9736.652494825657,Levi’s 511 Jeans
2025-01-16,26655.32119827537,Levi’s 511 Jeans
2025-01-17,5815.3242948523475,Levi’s 511 Jeans
2025-01-18,17198.009015471165,Levi’s 511 Jeans
2025-01-19,8843.038890950236,Levi’s 511 Jeans
2025-01-20,6209.055290143706,Levi’s 511 Jeans
2025-01-21,7705.419556030472,Levi’s 511 Jeans
2025-01-22,10145.777471495705,Levi’s 511 Jeans
2025-01-23,27105.107676073985,Levi’s 511 Jeans
2025-01-24,6259.069324233205,Levi’s 511 Jeans
2025-01-25,17584.926087858326,Levi’s 511 Jeans
2025-01-26,9120.414426202191,Levi’s 511 Jeans
2025-01-27,6324.6003645315495,Levi’s 511 Jeans
2025-01-28,7609.7439824206185,Levi’s 511 Jeans
2025-01-29,9794.906865534862,Levi’s 511 Jeans
2024-12-23,5259.60595703125,L’Oréal Paris Lipstick
2024-12-24,5083.283203125,L’Oréal Paris Lipstick
2024-12-25,4965.07568359375,L’Oréal Paris Lipstick
2024-12-26,4904.359375,L’Oréal Paris Lipstick
2024-12-27,4857.9599609375,L’Oréal Paris Lipstick
2024-12-28,4985.36328125,L’Oréal Paris Lipstick
2024-12-29,4984.3984375,L’Oréal Paris Lipstick
2024-12-30,4976.07470703125,L’Oréal Paris Lipstick
2024-12-31,4977.10009765625,L’Oréal Paris Lipstick
2025-01-01,4977.63720703125,L’Oréal Paris Lipstick
2025-01-02,4977.55908203125,L’Oréal Paris Lipstick
2025-01-03,4977.25,L’Oréal Paris Lipstick
2025-01-04,4976.92529296875,L’Oréal Paris Lipstick
2025-01-05,4976.92138671875,L’Oréal Paris Lipstick
2025-01-06,4976.93798828125,L’Oréal Paris Lipstick
2025-01-07,4976.93408203125,L’Oréal Paris Lipstick
2025-01-08,4976.9345703125,L’Oréal Paris Lipstick
2025-01-09,4976.93603515625,L’Oréal Paris Lipstick
2025-01-10,4976.93701171875,L’Oréal Paris Lipstick
2025-01-11,4976.93798828125,L’Oréal Paris Lipstick
2025-01-12,4976.9375,L’Oréal Paris Lipstick
2025-01-13,4976.93798828125,L’Oréal Paris Lipstick
2025-01-14,4976.93798828125,L’Oréal Paris Lipstick
2025-01-15,4976.93798828125,L’Oréal Paris Lipstick
2025-01-16,4976.93798828125,L’Oréal Paris Lipstick
2025-01-17,4976.93798828125,L’Oréal Paris Lipstick
2025-01-18,4976.93798828125,L’Oréal Paris Lipstick
2025-01-19,4976.93798828125,L’Oréal Paris Lipstick
2025-01-20,4976.93798828125,L’Oréal Paris Lipstick
2025-01-21,4976.93798828125,L’Oréal Paris Lipstick
2024-12-31,5944.81982421875,MAC Matte Lipstick
2025-01-01,5826.0029296875,MAC Matte Lipstick
2025-01-02,5740.78564453125,MAC Matte Lipstick
2025-01-03,5663.56103515625,MAC Matte Lipstick
2025-01-04,5617.06689453125,MAC Matte Lipstick
2025-01-05,5616.08740234375,MAC Matte Lipstick
2025-01-06,5563.2578125,MAC Matte Lipstick
2025-01-07,5521.296875,MAC Matte Lipstick
2025-01-08,5531.7744140625,MAC Matte Lipstick
2025-01-09,5537.9453125,MAC Matte Lipstick
2025-01-10,5541.74853515625,MAC Matte Lipstick
2025-01-11,5543.60107421875,MAC Matte Lipstick
2025-01-12,5544.3427734375,MAC Matte Lipstick
2025-01-13,5544.93701171875,MAC Matte Lipstick
2025-01-14,5544.91845703125,MAC Matte Lipstick
2025-01-15,5544.533203125,MAC Matte Lipstick
2025-01-16,5544.3525390625,MAC Matte Lipstick
2025-01-17,5544.27783203125,MAC Matte Lipstick
2025-01-18,5544.26220703125,MAC Matte Lipstick
2025-01-19,5544.2666015625,MAC Matte Lipstick
2025-01-20,5544.27587890625,MAC Matte Lipstick
2025-01-21,5544.28662109375,MAC Matte Lipstick
2025-01-22,5544.29443359375,MAC Matte Lipstick
2025-01-23,5544.29638671875,MAC Matte Lipstick
2025-01-24,5544.29638671875,MAC Matte Lipstick
2025-01-25,5544.29638671875,MAC Matte Lipstick
2025-01-26,5544.294921875,MAC Matte Lipstick
2025-01-27,5544.29443359375,MAC Matte Lipstick
2025-01-28,5544.29443359375,MAC Matte Lipstick
2025-01-29,5544.29443359375,MAC Matte Lipstick
2024-12-29,6964.556640625,Maybelline Fit Me Foundation
2024-12-30,7015.7080078125,Maybelline Fit Me Foundation
2024-12-31,7024.43701171875,Maybelline Fit Me Foundation
2025-01-01,7038.6328125,Maybelline Fit Me Foundation
2025-01-02,7060.25048828125,Maybelline Fit Me Foundation
2025-01-03,7078.2119140625,Maybelline Fit Me Foundation
2025-01-04,7089.619140625,Maybelline Fit Me Foundation
2025-01-05,7102.12060546875,Maybelline Fit Me Foundation
2025-01-06,7102.5234375,Maybelline Fit Me Foundation
2025-01-07,7102.69482421875,Maybelline Fit Me Foundation
2025-01-08,7102.82373046875,Maybelline Fit Me Foundation
2025-01-09,7102.86572265625,Maybelline Fit Me Foundation
2025-01-10,7102.89111328125,Maybelline Fit Me Foundation
2025-01-11,7102.91064453125,Maybelline Fit Me Foundation
2025-01-12,7102.9345703125,Maybelline Fit Me Foundation
2025-01-13,7102.935546875,Maybelline Fit Me Foundation
2025-01-14,7102.93603515625,Maybelline Fit Me Foundation
2025-01-15,7102.935546875,Maybelline Fit Me Foundation
2025-01-16,7102.9365234375,Maybelline Fit Me Foundation
2025-01-17,7102.93603515625,Maybelline Fit Me Foundation
2025-01-18,7102.93603515625,Maybelline Fit Me Foundation
2025-01-19,7102.93603515625,Maybelline Fit Me Foundation
2025-01-20,7102.93603515625,Maybelline Fit Me Foundation
2025-01-21,7102.93603515625,Maybelline Fit Me Foundation
2025-01-22,7102.93603515625,Maybelline Fit Me Foundation
2025-01-23,7102.93603515625,Maybelline Fit Me Foundation
2025-01-24,7102.93603515625,Maybelline Fit Me Foundation
2025-01-25,7102.93603515625,Maybelline Fit Me Foundation
2025-01-26,7102.93603515625,Maybelline Fit Me Foundation
2025-01-27,7102.93603515625,Maybelline Fit Me Foundation
2025-01-01,3656.90673828125,Monster Ultra Paradise
2025-01-02,3782.410888671875,Monster Ultra Paradise
2025-01-03,3948.248291015625,Monster Ultra Paradise
2025-01-04,4117.8662109375,Monster Ultra Paradise
2025-01-05,4972.1435546875,Monster Ultra Paradise
2025-01-06,4984.0849609375,Monster Ultra Paradise
2025-01-07,4985.57568359375,Monster Ultra Paradise
2025-01-08,4982.029296875,Monster Ultra Paradise
2025-01-09,4979.74462890625,Monster Ultra Paradise
2025-01-10,4976.71533203125,Monster Ultra Paradise
2025-01-11,4973.6083984375,Monster Ultra Paradise
2025-01-12,4970.14404296875,Monster Ultra Paradise
2025-01-13,4970.0537109375,Monster Ultra Paradise
2025-01-14,4970.04541015625,Monster Ultra Paradise
2025-01-15,4970.07275390625,Monster Ultra Paradise
2025-01-16,4970.10205078125,Monster Ultra Paradise
2025-01-17,4970.13232421875,Monster Ultra Paradise
2025-01-18,4970.15625,Monster Ultra Paradise
2025-01-19,4970.17041015625,Monster Ultra Paradise
2025-01-20,4970.1708984375,Monster Ultra Paradise
2025-01-21,4970.1708984375,Monster Ultra Paradise
2025-01-22,4970.17041015625,Monster Ultra Paradise
2025-01-23,4970.17041015625,Monster Ultra Paradise
2025-01-24,4970.17041015625,Monster Ultra Paradise
2025-01-25,4970.16943359375,Monster Ultra Paradise
2025-01-26,4970.16943359375,Monster Ultra Paradise
2025-01-27,4970.16943359375,Monster Ultra Paradise
2025-01-28,4970.16943359375,Monster Ultra Paradise
2025-01-29,4970.17041015625,Monster Ultra Paradise
2025-01-30,4970.17041015625,Monster Ultra Paradise
2025-01-01,4870.382456119873,Nerf Elite Blaster
2025-01-02,-7263.438948480725,Nerf Elite Blaster
2025-01-03,1423.3194843980455,Nerf Elite Blaster
2025-01-04,-2077.700524208167,Nerf Elite Blaster
2025-01-05,-8135.543108160411,Nerf Elite Blaster
2025-01-06,12246.492562073629,Nerf Elite Blaster
2025-01-07,11725.262319390396,Nerf Elite Blaster
2025-01-08,5616.307036460967,Nerf Elite Blaster
2025-01-09,-5724.889839122103,Nerf Elite Blaster
2025-01-10,3714.031246805316,Nerf Elite Blaster
2025-01-11,899.7220142044935,Nerf Elite Blaster
2025-01-12,-4559.947968289984,Nerf Elite Blaster
2025-01-13,16311.277147008766,Nerf Elite Blaster
2025-01-14,16153.105683994727,Nerf Elite Blaster
2025-01-15,10267.782443581229,Nerf Elite Blaster
2025-01-16,-998.219551227683,Nerf Elite Blaster
2025-01-17,8363.03509589342,Nerf Elite Blaster
2025-01-18,5318.517572054869,Nerf Elite Blaster
2025-01-19,-518.8305636875575,Nerf Elite Blaster
2025-01-20,19836.93093562082,Nerf Elite Blaster
2025-01-21,19039.522187609644,Nerf Elite Blaster
2025-01-22,12409.105933351397,Nerf Elite Blaster
2025-01-23,313.43475489306365,Nerf Elite Blaster
2025-01-24,8784.434265019721,Nerf Elite Blaster
2025-01-25,4815.039352327971,Nerf Elite Blaster
2025-01-26,-1954.6716478299568,Nerf Elite Blaster
2025-01-27,17488.712726738642,Nerf Elite Blaster
2025-01-28,15825.867660711632,Nerf Elite Blaster
2025-01-29,8402.558992858481,Nerf Elite Blaster
2025-01-30,-4390.004297844514,Nerf Elite Blaster
2025-01-01,5879.044921875,New Balance 574
2025-01-02,5829.3466796875,New Balance 574
2025-01-03,5792.10205078125,New Balance 574
2025-01-04,5766.9794921875,New Balance 574
2025-01-05,5749.13427734375,New Balance 574
2025-01-06,5743.51171875,New Balance 574
2025-01-07,5737.96923828125,New Balance 574
2025-01-08,5736.2099609375,New Balance 574
2025-01-09,5737.52685546875,New Balance 574
2025-01-10,5738.28955078125,New Balance 574
2025-01-11,5738.677734375,New Balance 574
2025-01-12,5738.83203125,New Balance 574
2025-01-13,5738.8818359375,New Balance 574
2025-01-14,5738.8798828125,New Balance 574
2025-01-15,5738.85546875,New Balance 574
2025-01-16,5738.8369140625,New Balance 574
2025-01-17,5738.828125,New Balance 574
2025-01-18,5738.82666015625,New Balance 574
2025-01-19,5738.82666015625,New Balance 574
2025-01-20,5738.8271484375,New Balance 574
2025-01-21,5738.82763671875,New Balance 574
2025-01-22,5738.82763671875,New Balance 574
2025-01-23,5738.828125,New Balance 574
2025-01-24,5738.828125,New Balance 574
2025-01-25,5738.828125,New Balance 574
2025-01-26,5738.828125,New Balance 574
2025-01-27,5738.828125,New Balance 574
2025-01-28,5738.82763671875,New Balance 574
2025-01-29,5738.82763671875,New Balance 574
2025-01-30,5738.82763671875,New Balance 574
2024-12-29,6334.15234375,Nike Air Force 1
2024-12-30,6361.72021484375,Nike Air Force 1
2024-12-31,6379.16162109375,Nike Air Force 1
2025-01-01,6399.1787109375,Nike Air Force 1
2025-01-02,6429.59326171875,Nike Air Force 1
2025-01-03,6458.779296875,Nike Air Force 1
2025-01-04,6453.95068359375,Nike Air Force 1
2025-01-05,6450.1298828125,Nike Air Force 1
2025-01-06,6450.09765625,Nike Air Force 1
2025-01-07,6450.12353515625,Nike Air Force 1
2025-01-08,6450.181640625,Nike Air Force 1
2025-01-09,6450.201171875,Nike Air Force 1
2025-01-10,6450.20263671875,Nike Air Force 1
2025-01-11,6450.19970703125,Nike Air Force 1
2025-01-12,6450.1982421875,Nike Air Force 1
2025-01-13,6450.19873046875,Nike Air Force 1
2025-01-14,6450.19921875,Nike Air Force 1
2025-01-15,6450.19775390625,Nike Air Force 1
2025-01-16,6450.1982421875,Nike Air Force 1
2025-01-17,6450.1982421875,Nike Air Force 1
2025-01-18,6450.1982421875,Nike Air Force 1
2025-01-19,6450.1982421875,Nike Air Force 1
2025-01-20,6450.1982421875,Nike Air Force 1
2025-01-21,6450.1982421875,Nike Air Force 1
2025-01-22,6450.1982421875,Nike Air Force 1
2025-01-23,6450.1982421875,Nike Air Force 1
2025-01-24,6450.1982421875,Nike Air Force 1
2025-01-25,6450.1982421875,Nike Air Force 1
2025-01-26,6450.1982421875,Nike Air Force 1
2025-01-27,6450.1982421875,Nike Air Force 1
2024-12-31,8118.191204191664,Nike Air Zoom Pegasus
2025-01-01,2996.1670110316045,Nike Air Zoom Pegasus
2025-01-02,2526.003059332161,Nike Air Zoom Pegasus
2025-01-03,-630.6578771360028,Nike Air Zoom Pegasus
2025-01-04,-1202.3366802896626,Nike Air Zoom Pegasus
2025-01-05,15363.328965461209,Nike Air Zoom Pegasus
2025-01-06,2749.2694776663366,Nike Air Zoom Pegasus
2025-01-07,10474.637135657222,Nike Air Zoom Pegasus
2025-01-08,5181.563653823813,Nike Air Zoom Pegasus
2025-01-09,4484.1997793138,Nike Air Zoom Pegasus
2025-01-10,1051.032566237216,Nike Air Zoom Pegasus
2025-01-11,161.72503511917057,Nike Air Zoom Pegasus
2025-01-12,16377.913322264714,Nike Air Zoom Pegasus
2025-01-13,3392.6123945510144,Nike Air Zoom Pegasus
2025-01-14,10735.569351987779,Nike Air Zoom Pegasus
2025-01-15,5059.708079849636,Nike Air Zoom Pegasus
2025-01-16,3989.852591772061,Nike Air Zoom Pegasus
2025-01-17,204.73390969136744,Nike Air Zoom Pegasus
2025-01-18,-1006.4658166379677,Nike Air Zoom Pegasus
2025-01-19,14926.41168688086,Nike Air Zoom Pegasus
2025-01-20,1703.6655910735903,Nike Air Zoom Pegasus
2025-01-21,8860.886429415295,Nike Air Zoom Pegasus
2025-01-22,3055.2417772390572,Nike Air Zoom Pegasus
2025-01-23,1914.088949973495,Nike Air Zoom Pegasus
2025-01-24,-1883.0773981887996,Nike Air Zoom Pegasus
2025-01-25,-3048.087547949678,Nike Air Zoom Pegasus
2025-01-26,12986.474742173577,Nike Air Zoom Pegasus
2025-01-27,-83.46526384579647,Nike Air Zoom Pegasus
2025-01-28,7271.823086910477,Nike Air Zoom Pegasus
2025-01-29,1702.3510790937657,Nike Air Zoom Pegasus
2025-01-01,5555.3515625,Oreo Chocolate Biscuits
2025-01-02,5501.72314453125,Oreo Chocolate Biscuits
2025-01-03,5466.7265625,Oreo Chocolate Biscuits
2025-01-04,5445.5166015625,Oreo Chocolate Biscuits
2025-01-05,5432.99951171875,Oreo Chocolate Biscuits
2025-01-06,5425.5400390625,Oreo Chocolate Biscuits
2025-01-07,5422.37451171875,Oreo Chocolate Biscuits
2025-01-08,5421.9443359375,Oreo Chocolate Biscuits
2025-01-09,5422.55322265625,Oreo Chocolate Biscuits
2025-01-10,5422.85888671875,Oreo Chocolate Biscuits
2025-01-11,5423.00048828125,Oreo Chocolate Biscuits
2025-01-12,5423.0576171875,Oreo Chocolate Biscuits
2025-01-13,5423.0732421875,Oreo Chocolate Biscuits
2025-01-14,5423.07177734375,Oreo Chocolate Biscuits
2025-01-15,5423.06640625,Oreo Chocolate Biscuits
2025-01-16,5423.0634765625,Oreo Chocolate Biscuits
2025-01-17,5423.0615234375,Oreo Chocolate Biscuits
2025-01-18,5423.0615234375,Oreo Chocolate Biscuits
2025-01-19,5423.0615234375,Oreo Chocolate Biscuits
2025-01-20,5423.0615234375,Oreo Chocolate Biscuits
2025-01-21,5423.0615234375,Oreo Chocolate Biscuits
2025-01-22,5423.0615234375,Oreo Chocolate Biscuits
2025-01-23,5423.0615234375,Oreo Chocolate Biscuits
2025-01-24,5423.0615234375,Oreo Chocolate Biscuits
2025-01-25,5423.0615234375,Oreo Chocolate Biscuits
2025-01-26,5423.0615234375,Oreo Chocolate Biscuits
2025-01-27,5423.0615234375,Oreo Chocolate Biscuits
2025-01-28,5423.0615234375,Oreo Chocolate Biscuits
2025-01-29,5423.0615234375,Oreo Chocolate Biscuits
2025-01-30,5423.0615234375,Oreo Chocolate Biscuits
2025-01-01,6550.9366838594415,Pepsi Max
2025-01-02,6603.862200354364,Pepsi Max
2025-01-03,7884.544692440104,Pepsi Max
2025-01-04,3705.179768660051,Pepsi Max
2025-01-05,3514.452879660604,Pepsi Max
2025-01-06,6978.878051288074,Pepsi Max
2025-01-07,2595.9057541046723,Pepsi Max
2025-01-08,4469.799859410623,Pepsi Max
2025-01-09,4455.818983499771,Pepsi Max
2025-01-10,5683.350418420176,Pepsi Max
2025-01-11,1468.7630810028793,Pepsi Max
2025-01-12,1264.9586412065262,Pepsi Max
2025-01-13,4742.547647372574,Pepsi Max
2025-01-14,402.7907808907503,Pepsi Max
2025-01-15,2353.3106746181647,Pepsi Max
2025-01-16,2452.1151449693925,Pepsi Max
2025-01-17,3830.5854742964593,Pepsi Max
2025-01-18,-193.79866571489174,Pepsi Max
2025-01-19,-168.01377352468535,Pepsi Max
2025-01-20,3577.6043782317965,Pepsi Max
2025-01-21,-457.7473855515668,Pepsi Max
2025-01-22,1830.3551833769097,Pepsi Max
2025-01-23,2295.60399222204,Pepsi Max
2025-01-24,4063.998495284909,Pepsi Max
2025-01-25,446.6563964421043,Pepsi Max
2025-01-26,889.377574562277,Pepsi Max
2025-01-27,5053.889690550547,Pepsi Max
2025-01-28,1430.9155623916392,Pepsi Max
2025-01-29,4116.065983746619,Pepsi Max
2025-01-30,4954.0953833780095,Pepsi Max
2025-01-01,5594.3232421875,Puma Running Shorts
2025-01-02,5631.38525390625,Puma Running Shorts
2025-01-03,5748.5009765625,Puma Running Shorts
2025-01-04,5728.1240234375,Puma Running Shorts
2025-01-05,5715.49267578125,Puma Running Shorts
2025-01-06,5801.19091796875,Puma Running Shorts
2025-01-07,5775.3720703125,Puma Running Shorts
2025-01-08,5775.7392578125,Puma Running Shorts
2025-01-09,5773.921875,Puma Running Shorts
2025-01-10,5772.623046875,Puma Running Shorts
2025-01-11,5772.28125,Puma Running Shorts
2025-01-12,5771.91064453125,Puma Running Shorts
2025-01-13,5771.64794921875,Puma Running Shorts
2025-01-14,5771.87451171875,Puma Running Shorts
2025-01-15,5771.9169921875,Puma Running Shorts
2025-01-16,5771.95068359375,Puma Running Shorts
2025-01-17,5771.9658203125,Puma Running Shorts
2025-01-18,5771.970703125,Puma Running Shorts
2025-01-19,5771.97119140625,Puma Running Shorts
2025-01-20,5771.9697265625,Puma Running Shorts
2025-01-21,5771.9658203125,Puma Running Shorts
2025-01-22,5771.9658203125,Puma Running Shorts
2025-01-23,5771.96533203125,Puma Running Shorts
2025-01-24,5771.96533203125,Puma Running Shorts
2025-01-25,5771.96533203125,Puma Running Shorts
2025-01-26,5771.96533203125,Puma Running Shorts
2025-01-27,5771.96533203125,Puma Running Shorts
2025-01-28,5771.96533203125,Puma Running Shorts
2025-01-29,5771.96533203125,Puma Running Shorts
2025-01-30,5771.96533203125,Puma Running Shorts
2024-12-30,14981.216219972684,Puma Suede Classic
2024-12-31,7780.1213342597175,Puma Suede Classic
2025-01-01,4222.548587151861,Puma Suede Classic
2025-01-02,7089.9861690322405,Puma Suede Classic
2025-01-03,10475.613752863948,Puma Suede Classic
2025-01-04,16439.905210803146,Puma Suede Classic
2025-01-05,7324.53991329126,Puma Suede Classic
2025-01-06,15055.639604755204,Puma Suede Classic
2025-01-07,7037.3372440253825,Puma Suede Classic
2025-01-08,2719.556487559348,Puma Suede Classic
2025-01-09,4907.573001190107,Puma Suede Classic
2025-01-10,7715.657456539916,Puma Suede Classic
2025-01-11,13222.03432137012,Puma Suede Classic
2025-01-12,3782.25483134591,Puma Suede Classic
2025-01-13,11332.017639500504,Puma Suede Classic
2025-01-14,3280.456245318728,Puma Suede Classic
2025-01-15,-922.2195896896792,Puma Suede Classic
2025-01-16,1524.8468273394865,Puma Suede Classic
2025-01-17,4726.958408518151,Puma Suede Classic
2025-01-18,10749.121247652589,Puma Suede Classic
2025-01-19,1929.848186363999,Puma Suede Classic
2025-01-20,10184.5289072395,Puma Suede Classic
2025-01-21,2899.3683839862515,Puma Suede Classic
2025-01-22,-500.2395392186572,Puma Suede Classic
2025-01-23,2760.648857960585,Puma Suede Classic
2025-01-24,6761.150177128269,Puma Suede Classic
2025-01-25,13540.642112192127,Puma Suede Classic
2025-01-26,5413.3796943913185,Puma Suede Classic
2025-01-27,14272.633949016126,Puma Suede Classic
2025-01-28,7485.330602402588,Puma Suede Classic
2024-12-28,1484.0291748046875,Quaker Oats 1kg
2024-12-29,1329.1951904296875,Quaker Oats 1kg
2024-12-30,1260.2908935546875,Quaker Oats 1kg
2024-12-31,1269.40478515625,Quaker Oats 1kg
2025-01-01,1371.0020751953125,Quaker Oats 1kg
2025-01-02,2858.997314453125,Quaker Oats 1kg
2025-01-03,2901.128662109375,Quaker Oats 1kg
2025-01-04,2929.787841796875,Quaker Oats 1kg
2025-01-05,2948.226806640625,Quaker Oats 1kg
2025-01-06,2960.268310546875,Quaker Oats 1kg
2025-01-07,2967.899169921875,Quaker Oats 1kg
2025-01-08,2972.516845703125,Quaker Oats 1kg
2025-01-09,2975.0859375,Quaker Oats 1kg
2025-01-10,2975.170166015625,Quaker Oats 1kg
2025-01-11,2975.180908203125,Quaker Oats 1kg
2025-01-12,2975.165283203125,Quaker Oats 1kg
2025-01-13,2975.143798828125,Quaker Oats 1kg
2025-01-14,2975.126220703125,Quaker Oats 1kg
2025-01-15,2975.114990234375,Quaker Oats 1kg
2025-01-16,2975.110107421875,Quaker Oats 1kg
2025-01-17,2975.10986328125,Quaker Oats 1kg
2025-01-18,2975.109375,Quaker Oats 1kg
2025-01-19,2975.109375,Quaker Oats 1kg
2025-01-20,2975.109375,Quaker Oats 1kg
2025-01-21,2975.109375,Quaker Oats 1kg
2025-01-22,2975.109375,Quaker Oats 1kg
2025-01-23,2975.109375,Quaker Oats 1kg
2025-01-24,2975.109375,Quaker Oats 1kg
2025-01-25,2975.109375,Quaker Oats 1kg
2025-01-26,2975.109375,Quaker Oats 1kg
2024-12-29,4854.47119140625,Red Bull Energy Drink
2024-12-30,4878.61083984375,Red Bull Energy Drink
2024-12-31,4917.1328125,Red Bull Energy Drink
2025-01-01,4938.2353515625,Red Bull Energy Drink
2025-01-02,4967.6171875,Red Bull Energy Drink
2025-01-03,5003.435546875,Red Bull Energy Drink
2025-01-04,5023.1884765625,Red Bull Energy Drink
2025-01-05,5037.68359375,Red Bull Energy Drink
2025-01-06,5039.16796875,Red Bull Energy Drink
2025-01-07,5040.4658203125,Red Bull Energy Drink
2025-01-08,5041.45751953125,Red Bull Energy Drink
2025-01-09,5042.2392578125,Red Bull Energy Drink
2025-01-10,5042.7685546875,Red Bull Energy Drink
2025-01-11,5043.0439453125,Red Bull Energy Drink
2025-01-12,5043.17724609375,Red Bull Energy Drink
2025-01-13,5043.21923828125,Red Bull Energy Drink
2025-01-14,5043.25048828125,Red Bull Energy Drink
2025-01-15,5043.271484375,Red Bull Energy Drink
2025-01-16,5043.28466796875,Red Bull Energy Drink
2025-01-17,5043.2919921875,Red Bull Energy Drink
2025-01-18,5043.29541015625,Red Bull Energy Drink
2025-01-19,5043.2978515625,Red Bull Energy Drink
2025-01-20,5043.29833984375,Red Bull Energy Drink
2025-01-21,5043.298828125,Red Bull Energy Drink
2025-01-22,5043.29931640625,Red Bull Energy Drink
2025-01-23,5043.2998046875,Red Bull Energy Drink
2025-01-24,5043.2998046875,Red Bull Energy Drink
2025-01-25,5043.29931640625,Red Bull Energy Drink
2025-01-26,5043.29931640625,Red Bull Energy Drink
2025-01-27,5043.29931640625,Red Bull Energy Drink
